stat_id,district,incident_year,incident_month,crime_type,incident_count,solved_count,total_property_loss_inr,solve_rate,district_id,crime_type_id
1288,Kalaburagi,2021,10,Robbery,1,0,3010,0,7,7
1289,Ballari,2024,1,Theft,1,1,380619,1,9,9
1290,Belagavi,2023,12,Robbery,1,0,466433,0,6,7
1291,Shivamogga,2022,3,Robbery,1,0,95062,0,11,7
1292,Dakshina Kannada,2025,6,Robbery,1,0,48828,0,5,7
1293,Dakshina Kannada,2024,5,Kidnapping,1,1,0,1,5,5
1294,Bengaluru Urban,2020,9,Cybercrime,1,0,0,0,1,2
1295,Dakshina Kannada,2025,4,Robbery,1,1,459686,1,5,7
1296,Shivamogga,2024,6,Cybercrime,2,2,0,1,11,2
1297,Ballari,2024,10,Vandalism,1,0,0,0,9,10
1298,Hassan,2020,2,Fraud,1,0,469088,0,10,4
1299,Belagavi,2021,11,Theft,1,1,351931,1,6,9
1300,Shivamogga,2022,3,Fraud,1,0,12601,0,11,4
1301,Hassan,2024,12,Sexual Assault,1,0,0,0,10,8
1302,Shivamogga,2023,8,Theft,1,0,80172,0,11,9
1303,Ballari,2022,9,Drug Offence,1,0,0,0,9,3
1304,Dharwad,2020,7,Cybercrime,1,0,0,0,8,2
1305,Kalaburagi,2022,9,Robbery,1,0,114050,0,7,7
1306,Hassan,2025,6,Sexual Assault,1,0,0,0,10,8
1307,Hassan,2022,1,Theft,1,1,230263,1,10,9
1308,Hassan,2021,5,Cybercrime,1,1,0,1,10,2
1309,Dakshina Kannada,2023,9,Assault,1,1,0,1,5,1
1310,Shivamogga,2022,6,Fraud,1,0,232911,0,11,4
1311,Ballari,2025,6,Cybercrime,2,2,0,1,9,2
1312,Bengaluru Urban,2024,10,Assault,3,1,0,0.333,1,1
1313,Mysuru,2020,1,Fraud,1,1,37654,1,3,4
1314,Mysuru,2025,6,Cybercrime,1,1,0,1,3,2
1315,Bengaluru Urban,2023,11,Theft,2,0,605099,0,1,9
1316,Tumakuru,2022,2,Drug Offence,1,0,0,0,4,3
1317,Bengaluru Rural,2025,9,Cybercrime,1,0,0,0,2,2
1318,Tumakuru,2020,9,Drug Offence,1,0,0,0,4,3
1319,Hassan,2023,12,Theft,1,0,399927,0,10,9
1320,Dharwad,2022,3,Kidnapping,1,0,0,0,8,5
1321,Hassan,2021,12,Theft,1,0,19489,0,10,9
1322,Dakshina Kannada,2023,4,Assault,1,1,0,1,5,1
1323,Ballari,2020,8,Vandalism,1,1,0,1,9,10
1324,Dharwad,2020,3,Assault,1,1,0,1,8,1
1325,Bengaluru Urban,2023,2,Vandalism,1,0,0,0,1,10
1326,Bengaluru Rural,2023,7,Cybercrime,1,0,0,0,2,2
1327,Belagavi,2022,8,Robbery,1,0,95482,0,6,7
1328,Hassan,2025,5,Fraud,1,1,230844,1,10,4
1329,Udupi,2021,4,Drug Offence,1,1,0,1,12,3
1330,Dharwad,2022,4,Assault,1,0,0,0,8,1
1331,Ballari,2022,2,Drug Offence,1,0,0,0,9,3
1332,Hassan,2025,11,Theft,1,1,439658,1,10,9
1333,Belagavi,2024,6,Theft,1,0,142205,0,6,9
1334,Dharwad,2024,6,Sexual Assault,1,1,0,1,8,8
1335,Dakshina Kannada,2022,2,Assault,1,0,0,0,5,1
1336,Bengaluru Rural,2023,4,Kidnapping,1,0,0,0,2,5
1337,Kalaburagi,2020,2,Theft,1,0,124842,0,7,9
1338,Udupi,2025,5,Assault,1,1,0,1,12,1
1339,Hassan,2025,1,Robbery,1,0,183553,0,10,7
1340,Dharwad,2024,6,Drug Offence,1,0,0,0,8,3
1341,Udupi,2021,12,Fraud,1,0,46677,0,12,4
1342,Shivamogga,2021,8,Robbery,1,1,494337,1,11,7
1343,Bengaluru Rural,2021,1,Kidnapping,1,0,0,0,2,5
1344,Mysuru,2022,1,Theft,1,1,179505,1,3,9
1345,Tumakuru,2024,9,Assault,1,0,0,0,4,1
1346,Dharwad,2021,7,Fraud,1,1,39066,1,8,4
1347,Hassan,2020,1,Assault,1,1,0,1,10,1
1348,Belagavi,2025,6,Robbery,1,1,379344,1,6,7
1349,Mysuru,2025,10,Assault,1,1,0,1,3,1
1350,Dharwad,2023,8,Drug Offence,1,0,0,0,8,3
1351,Bengaluru Rural,2023,9,Vandalism,1,1,0,1,2,10
1352,Ballari,2020,4,Assault,1,0,0,0,9,1
1353,Dharwad,2021,6,Cybercrime,1,1,0,1,8,2
1354,Bengaluru Rural,2022,12,Assault,1,1,0,1,2,1
1355,Udupi,2024,2,Robbery,1,0,418849,0,12,7
1356,Bengaluru Urban,2020,6,Theft,1,1,280750,1,1,9
1357,Kalaburagi,2024,3,Robbery,1,1,406785,1,7,7
1358,Kalaburagi,2020,6,Murder,1,1,0,1,7,6
1359,Dharwad,2023,2,Cybercrime,1,0,0,0,8,2
1360,Shivamogga,2020,1,Vandalism,1,0,0,0,11,10
1361,Ballari,2022,9,Assault,2,2,0,1,9,1
1362,Hassan,2021,6,Assault,1,1,0,1,10,1
1363,Bengaluru Rural,2022,5,Robbery,1,1,61224,1,2,7
1364,Shivamogga,2025,6,Cybercrime,1,0,0,0,11,2
1365,Mysuru,2023,6,Drug Offence,1,1,0,1,3,3
1366,Ballari,2021,7,Cybercrime,1,0,0,0,9,2
1367,Mysuru,2024,5,Robbery,1,1,24159,1,3,7
1368,Belagavi,2021,8,Fraud,1,0,51206,0,6,4
1369,Udupi,2021,12,Cybercrime,1,0,0,0,12,2
1370,Bengaluru Rural,2021,8,Vandalism,1,1,0,1,2,10
1371,Mysuru,2025,5,Assault,1,0,0,0,3,1
1372,Bengaluru Urban,2024,12,Fraud,1,0,198914,0,1,4
1373,Kalaburagi,2023,2,Robbery,1,0,469666,0,7,7
1374,Tumakuru,2025,2,Fraud,1,0,41391,0,4,4
1375,Bengaluru Urban,2025,9,Murder,1,1,0,1,1,6
1376,Kalaburagi,2025,8,Robbery,1,1,23220,1,7,7
1377,Dakshina Kannada,2021,10,Assault,1,1,0,1,5,1
1378,Dharwad,2021,12,Sexual Assault,1,0,0,0,8,8
1379,Ballari,2024,11,Vandalism,1,1,0,1,9,10
1380,Bengaluru Urban,2025,8,Robbery,1,0,415935,0,1,7
1381,Kalaburagi,2020,11,Vandalism,1,0,0,0,7,10
1382,Bengaluru Urban,2021,7,Sexual Assault,1,1,0,1,1,8
1383,Dharwad,2024,8,Vandalism,1,0,0,0,8,10
1384,Kalaburagi,2020,7,Robbery,1,0,182380,0,7,7
1385,Ballari,2025,9,Assault,1,0,0,0,9,1
1386,Shivamogga,2021,4,Drug Offence,1,1,0,1,11,3
1387,Ballari,2020,8,Sexual Assault,1,0,0,0,9,8
1388,Mysuru,2024,6,Drug Offence,1,1,0,1,3,3
1389,Kalaburagi,2024,6,Murder,1,0,0,0,7,6
1390,Belagavi,2020,1,Fraud,1,0,327060,0,6,4
1391,Bengaluru Urban,2023,9,Sexual Assault,1,1,0,1,1,8
1392,Belagavi,2020,2,Robbery,1,0,42268,0,6,7
1393,Bengaluru Urban,2024,3,Vandalism,1,0,0,0,1,10
1394,Tumakuru,2020,12,Assault,1,0,0,0,4,1
1395,Belagavi,2023,2,Sexual Assault,1,1,0,1,6,8
1396,Ballari,2022,9,Murder,1,1,0,1,9,6
1397,Udupi,2021,9,Drug Offence,1,1,0,1,12,3
1398,Ballari,2025,9,Robbery,1,0,77192,0,9,7
1399,Shivamogga,2025,3,Assault,1,0,0,0,11,1
1400,Kalaburagi,2025,9,Assault,1,0,0,0,7,1
1401,Kalaburagi,2024,3,Theft,1,0,349084,0,7,9
1402,Bengaluru Rural,2025,12,Theft,1,0,288872,0,2,9
1403,Mysuru,2024,3,Theft,2,1,16860,0.5,3,9
1404,Udupi,2023,5,Murder,1,0,0,0,12,6
1405,Hassan,2020,11,Assault,1,0,0,0,10,1
1406,Hassan,2023,11,Cybercrime,1,0,0,0,10,2
1407,Mysuru,2025,4,Theft,1,0,484523,0,3,9
1408,Tumakuru,2025,11,Cybercrime,1,1,0,1,4,2
1409,Dharwad,2020,5,Fraud,1,1,186446,1,8,4
1410,Shivamogga,2022,3,Assault,1,0,0,0,11,1
1411,Hassan,2024,1,Drug Offence,1,0,0,0,10,3
1412,Kalaburagi,2022,8,Sexual Assault,1,0,0,0,7,8
1413,Hassan,2021,2,Theft,2,0,395141,0,10,9
1414,Shivamogga,2022,7,Theft,1,0,481886,0,11,9
1415,Bengaluru Urban,2022,6,Robbery,1,1,10774,1,1,7
1416,Bengaluru Rural,2024,5,Fraud,1,1,113985,1,2,4
1417,Bengaluru Urban,2024,12,Assault,1,1,0,1,1,1
1418,Shivamogga,2025,9,Assault,1,1,0,1,11,1
1419,Belagavi,2025,1,Theft,1,1,339528,1,6,9
1420,Belagavi,2024,4,Fraud,1,1,412035,1,6,4
1421,Kalaburagi,2021,11,Vandalism,1,0,0,0,7,10
1422,Bengaluru Urban,2021,10,Drug Offence,2,2,0,1,1,3
1423,Bengaluru Rural,2023,1,Assault,1,0,0,0,2,1
1424,Bengaluru Urban,2022,7,Fraud,1,0,46490,0,1,4
1425,Dharwad,2025,5,Assault,1,0,0,0,8,1
1426,Bengaluru Urban,2023,1,Drug Offence,1,1,0,1,1,3
1427,Mysuru,2025,5,Drug Offence,1,0,0,0,3,3
1428,Mysuru,2020,4,Theft,2,2,196680,1,3,9
1429,Ballari,2024,9,Drug Offence,1,1,0,1,9,3
1430,Kalaburagi,2023,1,Cybercrime,1,0,0,0,7,2
1431,Dakshina Kannada,2023,12,Assault,1,0,0,0,5,1
1432,Mysuru,2023,4,Sexual Assault,1,0,0,0,3,8
1433,Tumakuru,2024,7,Cybercrime,1,1,0,1,4,2
1434,Bengaluru Urban,2020,10,Vandalism,1,1,0,1,1,10
1435,Dakshina Kannada,2024,10,Robbery,1,0,465869,0,5,7
1436,Dharwad,2024,11,Theft,1,0,488743,0,8,9
1437,Bengaluru Rural,2022,8,Fraud,1,1,171638,1,2,4
1438,Tumakuru,2024,2,Cybercrime,1,1,0,1,4,2
1439,Kalaburagi,2022,5,Murder,1,1,0,1,7,6
1440,Mysuru,2021,8,Cybercrime,1,1,0,1,3,2
1441,Hassan,2022,2,Assault,1,1,0,1,10,1
1442,Bengaluru Rural,2020,12,Robbery,1,0,406553,0,2,7
1443,Dharwad,2024,4,Assault,1,1,0,1,8,1
1444,Shivamogga,2021,12,Drug Offence,1,1,0,1,11,3
1445,Mysuru,2021,9,Cybercrime,1,1,0,1,3,2
1446,Shivamogga,2020,6,Cybercrime,1,0,0,0,11,2
1447,Shivamogga,2020,3,Assault,1,0,0,0,11,1
1448,Dharwad,2020,5,Sexual Assault,1,0,0,0,8,8
1449,Kalaburagi,2020,10,Drug Offence,1,0,0,0,7,3
1450,Dakshina Kannada,2022,5,Theft,1,0,111366,0,5,9
1451,Bengaluru Urban,2023,5,Cybercrime,1,1,0,1,1,2
1452,Shivamogga,2020,9,Drug Offence,1,1,0,1,11,3
1453,Udupi,2024,8,Fraud,1,1,301358,1,12,4
1454,Mysuru,2025,5,Theft,1,0,116547,0,3,9
1455,Tumakuru,2024,5,Cybercrime,1,1,0,1,4,2
1456,Mysuru,2020,3,Theft,2,0,835710,0,3,9
1457,Bengaluru Urban,2021,5,Assault,1,0,0,0,1,1
1458,Udupi,2024,11,Kidnapping,1,0,0,0,12,5
1459,Tumakuru,2023,10,Robbery,1,1,475465,1,4,7
1460,Shivamogga,2025,7,Robbery,1,1,290303,1,11,7
1461,Udupi,2021,2,Drug Offence,1,1,0,1,12,3
1462,Ballari,2023,12,Robbery,1,0,304270,0,9,7
1463,Shivamogga,2021,5,Murder,1,1,0,1,11,6
1464,Hassan,2021,4,Drug Offence,1,0,0,0,10,3
1465,Dharwad,2022,7,Assault,2,1,0,0.5,8,1
1466,Bengaluru Urban,2021,2,Robbery,1,1,494770,1,1,7
1467,Dharwad,2022,10,Assault,1,1,0,1,8,1
1468,Tumakuru,2025,1,Robbery,1,1,392449,1,4,7
1469,Ballari,2021,8,Drug Offence,1,0,0,0,9,3
1470,Belagavi,2023,6,Kidnapping,1,1,0,1,6,5
1471,Hassan,2022,7,Murder,1,0,0,0,10,6
1472,Dakshina Kannada,2020,6,Sexual Assault,1,1,0,1,5,8
1473,Hassan,2023,2,Fraud,1,0,213449,0,10,4
1474,Dakshina Kannada,2020,1,Assault,1,0,0,0,5,1
1475,Bengaluru Urban,2025,9,Assault,1,0,0,0,1,1
1476,Bengaluru Urban,2020,11,Vandalism,1,0,0,0,1,10
1477,Dharwad,2024,10,Assault,1,0,0,0,8,1
1478,Dharwad,2023,12,Fraud,1,0,122533,0,8,4
1479,Mysuru,2021,11,Assault,1,1,0,1,3,1
1480,Hassan,2020,10,Theft,1,1,116807,1,10,9
1481,Mysuru,2025,7,Assault,2,1,0,0.5,3,1
1482,Bengaluru Urban,2024,11,Drug Offence,1,1,0,1,1,3
1483,Kalaburagi,2025,9,Cybercrime,1,0,0,0,7,2
1484,Dharwad,2022,8,Theft,1,1,26308,1,8,9
1485,Belagavi,2023,3,Assault,1,0,0,0,6,1
1486,Kalaburagi,2023,3,Theft,1,0,67433,0,7,9
1487,Ballari,2025,4,Theft,1,0,12536,0,9,9
1488,Tumakuru,2024,3,Assault,1,1,0,1,4,1
1489,Hassan,2024,10,Drug Offence,1,1,0,1,10,3
1490,Dakshina Kannada,2025,2,Assault,1,1,0,1,5,1
1491,Bengaluru Urban,2025,12,Assault,1,0,0,0,1,1
1492,Udupi,2023,6,Kidnapping,1,1,0,1,12,5
1493,Tumakuru,2022,4,Drug Offence,1,1,0,1,4,3
1494,Dakshina Kannada,2020,5,Assault,1,1,0,1,5,1
1495,Bengaluru Urban,2025,12,Fraud,1,1,129024,1,1,4
1496,Dharwad,2020,6,Cybercrime,1,0,0,0,8,2
1497,Hassan,2021,12,Robbery,1,0,162903,0,10,7
1498,Dharwad,2020,12,Robbery,1,0,147504,0,8,7
1499,Ballari,2024,7,Murder,1,1,0,1,9,6
1500,Belagavi,2022,1,Murder,1,0,0,0,6,6
1501,Dakshina Kannada,2023,9,Vandalism,1,0,0,0,5,10
1502,Udupi,2022,9,Assault,1,1,0,1,12,1
1503,Mysuru,2022,5,Drug Offence,1,1,0,1,3,3
1504,Tumakuru,2021,10,Kidnapping,1,0,0,0,4,5
1505,Hassan,2023,10,Kidnapping,1,0,0,0,10,5
1506,Dakshina Kannada,2025,5,Sexual Assault,1,0,0,0,5,8
1507,Tumakuru,2021,10,Theft,1,1,364764,1,4,9
1508,Tumakuru,2025,12,Assault,1,0,0,0,4,1
1509,Bengaluru Rural,2024,5,Assault,1,1,0,1,2,1
1510,Belagavi,2025,6,Cybercrime,1,1,0,1,6,2
1511,Mysuru,2023,4,Fraud,1,1,441810,1,3,4
1512,Mysuru,2022,10,Vandalism,1,1,0,1,3,10
1513,Ballari,2022,8,Vandalism,1,0,0,0,9,10
1514,Dharwad,2021,2,Theft,1,1,244639,1,8,9
1515,Kalaburagi,2025,5,Assault,1,1,0,1,7,1
1516,Udupi,2020,9,Robbery,1,1,341049,1,12,7
1517,Bengaluru Urban,2023,11,Drug Offence,1,1,0,1,1,3
1518,Hassan,2024,6,Theft,1,1,488142,1,10,9
1519,Hassan,2024,12,Theft,1,0,222510,0,10,9
1520,Mysuru,2023,7,Assault,1,0,0,0,3,1
1521,Tumakuru,2021,3,Theft,1,0,210205,0,4,9
1522,Bengaluru Rural,2020,9,Robbery,1,1,15290,1,2,7
1523,Dakshina Kannada,2025,6,Cybercrime,1,1,0,1,5,2
1524,Hassan,2022,11,Theft,1,1,162118,1,10,9
1525,Dakshina Kannada,2020,2,Theft,1,0,333034,0,5,9
1526,Kalaburagi,2023,4,Robbery,1,0,275082,0,7,7
1527,Mysuru,2020,2,Vandalism,1,1,0,1,3,10
1528,Ballari,2025,11,Assault,1,0,0,0,9,1
1529,Mysuru,2021,9,Fraud,1,0,305463,0,3,4
1530,Udupi,2020,12,Robbery,1,1,467784,1,12,7
1531,Udupi,2020,11,Theft,1,0,214633,0,12,9
1532,Udupi,2021,10,Kidnapping,1,0,0,0,12,5
1533,Bengaluru Urban,2022,1,Vandalism,1,0,0,0,1,10
1534,Mysuru,2023,9,Cybercrime,1,1,0,1,3,2
1535,Shivamogga,2024,4,Theft,1,0,60864,0,11,9
1536,Belagavi,2021,1,Assault,1,1,0,1,6,1
1537,Bengaluru Urban,2025,5,Robbery,1,1,180471,1,1,7
1538,Shivamogga,2024,1,Robbery,1,1,58493,1,11,7
1539,Dakshina Kannada,2022,9,Robbery,1,1,361461,1,5,7
1540,Tumakuru,2020,6,Drug Offence,1,0,0,0,4,3
1541,Dakshina Kannada,2024,4,Kidnapping,1,0,0,0,5,5
1542,Belagavi,2023,4,Assault,1,1,0,1,6,1
1543,Belagavi,2023,10,Theft,1,1,89427,1,6,9
1544,Dharwad,2025,10,Fraud,1,0,375811,0,8,4
1545,Kalaburagi,2022,10,Vandalism,1,1,0,1,7,10
1546,Udupi,2021,11,Theft,1,1,498085,1,12,9
1547,Hassan,2022,12,Drug Offence,1,0,0,0,10,3
1548,Bengaluru Rural,2020,1,Robbery,1,0,439759,0,2,7
1549,Udupi,2024,6,Vandalism,1,1,0,1,12,10
1550,Mysuru,2021,7,Assault,1,1,0,1,3,1
1551,Shivamogga,2022,8,Fraud,1,0,272339,0,11,4
1552,Udupi,2024,1,Fraud,1,1,469826,1,12,4
1553,Bengaluru Rural,2024,9,Drug Offence,1,0,0,0,2,3
1554,Mysuru,2023,10,Drug Offence,1,1,0,1,3,3
1555,Mysuru,2022,10,Assault,1,0,0,0,3,1
1556,Dakshina Kannada,2023,11,Theft,1,1,413015,1,5,9
1557,Udupi,2024,6,Fraud,1,1,192273,1,12,4
1558,Belagavi,2024,9,Vandalism,1,1,0,1,6,10
1559,Mysuru,2022,3,Fraud,1,0,455331,0,3,4
1560,Dakshina Kannada,2020,6,Theft,2,1,561596,0.5,5,9
1561,Bengaluru Urban,2021,7,Drug Offence,1,0,0,0,1,3
1562,Dharwad,2024,12,Theft,1,0,184119,0,8,9
1563,Mysuru,2024,5,Theft,1,1,108950,1,3,9
1564,Dharwad,2022,11,Vandalism,1,1,0,1,8,10
1565,Hassan,2023,8,Cybercrime,1,0,0,0,10,2
1566,Bengaluru Urban,2022,8,Sexual Assault,1,0,0,0,1,8
1567,Dakshina Kannada,2022,9,Cybercrime,1,0,0,0,5,2
1568,Ballari,2022,2,Theft,1,1,6067,1,9,9
1569,Tumakuru,2022,6,Cybercrime,1,0,0,0,4,2
1570,Mysuru,2021,4,Assault,1,1,0,1,3,1
1571,Dharwad,2023,12,Theft,1,0,328064,0,8,9
1572,Hassan,2024,2,Fraud,1,0,205750,0,10,4
1573,Shivamogga,2024,12,Cybercrime,1,1,0,1,11,2
1574,Dharwad,2021,5,Assault,1,0,0,0,8,1
1575,Belagavi,2022,10,Kidnapping,1,0,0,0,6,5
1576,Tumakuru,2020,1,Assault,1,0,0,0,4,1
1577,Hassan,2021,4,Assault,1,0,0,0,10,1
1578,Belagavi,2021,8,Drug Offence,1,1,0,1,6,3
1579,Bengaluru Urban,2022,8,Assault,1,1,0,1,1,1
1580,Dakshina Kannada,2025,6,Kidnapping,1,1,0,1,5,5
1581,Udupi,2020,3,Robbery,1,1,193734,1,12,7
1582,Shivamogga,2020,6,Fraud,1,0,133043,0,11,4
1583,Udupi,2020,6,Fraud,1,0,424343,0,12,4
1584,Dakshina Kannada,2025,9,Robbery,1,0,420883,0,5,7
1585,Bengaluru Urban,2025,1,Cybercrime,1,1,0,1,1,2
1586,Dharwad,2025,11,Fraud,1,0,399458,0,8,4
1587,Belagavi,2025,10,Sexual Assault,1,0,0,0,6,8
1588,Shivamogga,2021,12,Robbery,1,0,201974,0,11,7
1589,Bengaluru Urban,2025,2,Cybercrime,1,1,0,1,1,2
1590,Belagavi,2025,5,Theft,1,0,44168,0,6,9
1591,Udupi,2025,1,Robbery,1,0,102853,0,12,7
1592,Kalaburagi,2024,6,Robbery,1,0,350778,0,7,7
1593,Kalaburagi,2021,6,Kidnapping,1,0,0,0,7,5
1594,Bengaluru Urban,2022,12,Cybercrime,1,0,0,0,1,2
1595,Bengaluru Rural,2022,6,Theft,1,1,498404,1,2,9
1596,Dakshina Kannada,2024,9,Theft,1,0,174259,0,5,9
1597,Ballari,2024,4,Assault,1,0,0,0,9,1
1598,Tumakuru,2020,4,Fraud,1,1,201851,1,4,4
1599,Mysuru,2022,4,Cybercrime,1,0,0,0,3,2
1600,Belagavi,2023,5,Cybercrime,1,1,0,1,6,2
1601,Dharwad,2023,3,Drug Offence,1,0,0,0,8,3
1602,Udupi,2021,9,Fraud,1,0,75709,0,12,4
1603,Mysuru,2023,8,Robbery,1,1,108082,1,3,7
1604,Shivamogga,2023,6,Robbery,1,1,378958,1,11,7
1605,Bengaluru Urban,2021,2,Drug Offence,1,0,0,0,1,3
1606,Hassan,2023,3,Sexual Assault,1,0,0,0,10,8
1607,Shivamogga,2020,9,Assault,1,0,0,0,11,1
1608,Bengaluru Urban,2024,4,Theft,1,1,264734,1,1,9
1609,Bengaluru Urban,2021,1,Robbery,1,1,50346,1,1,7
1610,Ballari,2021,12,Sexual Assault,1,1,0,1,9,8
1611,Dakshina Kannada,2025,1,Cybercrime,1,1,0,1,5,2
1612,Tumakuru,2023,5,Robbery,1,0,339188,0,4,7
1613,Ballari,2025,7,Cybercrime,1,0,0,0,9,2
1614,Dharwad,2023,6,Kidnapping,1,0,0,0,8,5
1615,Dakshina Kannada,2023,10,Theft,1,0,241320,0,5,9
1616,Belagavi,2023,10,Cybercrime,1,0,0,0,6,2
1617,Dakshina Kannada,2021,9,Theft,1,1,212765,1,5,9
1618,Bengaluru Rural,2025,3,Drug Offence,1,0,0,0,2,3
1619,Mysuru,2024,3,Fraud,1,1,132864,1,3,4
1620,Bengaluru Urban,2020,5,Theft,1,1,495757,1,1,9
1621,Ballari,2024,3,Robbery,1,1,417635,1,9,7
1622,Dharwad,2021,11,Theft,1,1,308268,1,8,9
1623,Kalaburagi,2020,5,Theft,1,0,154011,0,7,9
1624,Ballari,2024,8,Fraud,1,0,208137,0,9,4
1625,Bengaluru Urban,2020,12,Theft,1,1,211948,1,1,9
1626,Belagavi,2024,5,Fraud,1,1,7371,1,6,4
1627,Bengaluru Urban,2025,4,Assault,1,0,0,0,1,1
1628,Tumakuru,2022,2,Theft,1,0,81468,0,4,9
1629,Bengaluru Rural,2023,3,Theft,1,1,145920,1,2,9
1630,Bengaluru Rural,2024,6,Cybercrime,1,1,0,1,2,2
1631,Dharwad,2025,8,Sexual Assault,1,1,0,1,8,8
1632,Belagavi,2022,1,Robbery,1,0,469579,0,6,7
1633,Bengaluru Urban,2022,2,Drug Offence,1,0,0,0,1,3
1634,Bengaluru Rural,2024,10,Theft,1,0,390002,0,2,9
1635,Tumakuru,2020,1,Sexual Assault,1,0,0,0,4,8
1636,Belagavi,2024,3,Vandalism,1,0,0,0,6,10
1637,Bengaluru Urban,2022,8,Cybercrime,1,1,0,1,1,2
1638,Belagavi,2020,12,Theft,1,1,353217,1,6,9
1639,Hassan,2023,10,Theft,1,0,360023,0,10,9
1640,Tumakuru,2021,3,Fraud,1,1,223443,1,4,4
1641,Mysuru,2021,3,Cybercrime,1,0,0,0,3,2
1642,Udupi,2023,11,Fraud,1,1,122668,1,12,4
